employee_id,designation,coe_dep,competency_sheet,competency_question,response,score,competency_source
EMP599,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP36,Solutions Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,4.0,imputed_tenure_proxy
EMP707,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP928,Talent Acquisition Partner,HR,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP494,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1007,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP500,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP70,RM Specialist,,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP176,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP798,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP258,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP292,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP307,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP3,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP843,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP148,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP40,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP435,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP130,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP706,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP162,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP301,Head of HR & Operations,HR,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP63,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP309,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP295,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP256,Senior People Operations,HR,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP934,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP48,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP637,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP785,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP792,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP816,Principal Architect,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP980,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP853,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP635,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP333,Manager,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP99,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP598,Head of Talent,Support,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP705,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP475,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP394,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP341,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP305,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1028,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP838,Finance Specialist,Finance,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP652,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP655,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP126,Operations Lead,Support,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP514,TA Coordinator,HR,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP676,Principal Technology Architect,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP229,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP580,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP81,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP278,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP709,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP808,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP865,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP330,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP887,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP260,FP&A Business Partner,Support,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP511,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP276,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,4.0,imputed_tenure_proxy
EMP146,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP128,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP727,EA and Team Assistant,Support,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP257,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP25,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP732,Associate Partner,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP553,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP784,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP799,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP10,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP910,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP973,Principal Technology Architect,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP818,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP417,Head of Financial Control,Support,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP935,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP385,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP221,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP813,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP17,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP811,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP352,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP240,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP311,Resourcing Manager,Support,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP506,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP46,Head of HR,Support,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP64,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,4.0,imputed_tenure_proxy
EMP315,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP920,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP715,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP31,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP615,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,4.0,imputed_tenure_proxy
EMP198,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP489,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP196,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP1009,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP28,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP507,Senior Finance Executive,Finance,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP641,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP270,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP369,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP636,Technology Solutions Architect,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP414,IT Support Engineer,IT Support,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP338,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP464,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP794,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP854,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP917,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP425,Technical Solutions Architect,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP497,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP874,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP780,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP704,Associate Partner,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP694,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP255,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP401,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP88,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP797,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP873,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP370,Manager,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP496,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP454,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP878,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP938,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP821,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP534,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP800,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1035,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP460,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP283,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP320,Manager,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,4.0,imputed_tenure_proxy
EMP408,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP919,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP87,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP235,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1040,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP568,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP2,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP469,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP251,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP929,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1036,Principal,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP66,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP686,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP131,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP279,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP781,Senior Solutions Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP828,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP648,Principal Technology Architect,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP620,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP548,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP184,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP211,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP731,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP505,Associate Consultant,HR,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP605,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP751,Associate Partner,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP703,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP214,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP983,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP621,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP841,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP833,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP8,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP565,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP398,Principal Technology Architect,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP331,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP665,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP595,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP169,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP825,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP340,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP74,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP35,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP876,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP263,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1021,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,4.0,imputed_tenure_proxy
EMP406,Associate Consultant,Consulting,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP455,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP875,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP150,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP440,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP824,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP220,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP1016,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP212,Non-executive Director,Support,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP391,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP724,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP487,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP182,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP717,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP286,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP609,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP284,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP847,Senior Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,4.0,imputed_tenure_proxy
EMP726,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP852,Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP268,Head of FP&A,Support,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP332,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP202,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP43,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP681,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP790,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP285,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP77,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP238,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP14,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP342,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP181,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP144,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP407,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP939,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP136,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP380,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP871,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP367,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP857,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP804,Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,4.0,imputed_tenure_proxy
EMP1,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP656,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP4,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP961,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP976,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP589,Consultant,Billable ,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP395,Administration,HR,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP226,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP322,Manager,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP254,Solutions Enabler,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,3.0,imputed_tenure_proxy
EMP834,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP457,Solutions Enabler,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,2.0,imputed_tenure_proxy
EMP627,HRBP,,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP728,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP944,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP745,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP275,Manager,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP106,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP310,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP998,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP651,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP155,Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP756,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP223,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP143,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP540,Trainee Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,0.0,imputed_tenure_proxy
EMP663,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP298,,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP437,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP639,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP438,Senior Solutions Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP1013,Senior Associate Consultant,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP141,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP533,Associate Partner,Delivery,Synthetic Proxy,Tenure-based capability proxy,Yes,5.0,imputed_tenure_proxy
EMP463,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP522,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP269,,,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
EMP879,Software Engineer,Delivery,Synthetic Proxy,Tenure-based capability proxy,No,1.0,imputed_tenure_proxy
